time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2000-11-26T08:47:56.100Z,39.898,50.133,33,4.6,mb,91,,,1.09,us,usp000a4zy,2014-11-07T01:11:34.191Z,"Caspian Sea, offshore Azerbaijan",earthquake,,,,52,reviewed,us,us
2000-11-26T07:30:57.310Z,36.572,140.489,100.7,4.1,mb,20,,,1,us,usp000a4zt,2014-11-07T01:11:34.180Z,"near the east coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2000-11-26T06:36:36.280Z,40.048,50.188,49.1,4.7,mb,53,,,1.11,us,usp000a4zn,2014-11-07T01:11:34.164Z,"Caspian Sea, offshore Azerbaijan",earthquake,,7.3,,12,reviewed,us,us
2000-11-26T04:00:22.310Z,40.231,49.984,33,4.3,mb,63,,,0.89,us,usp000a4z8,2014-11-07T01:11:34.107Z,"Caspian Sea, offshore Azerbaijan",earthquake,,,,21,reviewed,us,us
2000-11-26T02:32:53.730Z,40.111,50.202,33,4.4,mb,44,,,0.98,us,usp000a4z0,2014-11-07T01:11:34.082Z,"Caspian Sea, offshore Azerbaijan",earthquake,,,,8,reviewed,us,us
2000-11-26T02:01:49.610Z,35.868,90.55,33,5.4,mwc,132,,,1.02,us,usp000a4yx,2016-11-10T00:03:19.750Z,"southern Qinghai, China",earthquake,,,,,reviewed,us,hrv
2000-11-26T01:30:53.820Z,40.261,50.208,33,4.1,mb,14,,,1.14,us,usp000a4yu,2014-11-07T01:11:34.058Z,"Caspian Sea, offshore Azerbaijan",earthquake,,,,1,reviewed,us,us
2000-11-25T19:41:58.860Z,40.648,142.302,80.2,4.6,mb,30,,,0.76,us,usp000a4y4,2014-11-07T01:11:34.006Z,"near the east coast of Honshu, Japan",earthquake,,6.2,,6,reviewed,us,us
2000-11-25T18:49:11.680Z,40.05,50.157,33,4.5,mb,58,,,1.04,us,usp000a4y1,2014-11-07T01:11:33.998Z,"Caspian Sea, offshore Azerbaijan",earthquake,,,,20,reviewed,us,us
2000-11-25T18:10:47.390Z,40.167,49.954,33,6.5,mwc,268,,,1.02,us,usp000a4xv,2020-01-04T00:26:32.386Z,"Caspian Sea, offshore Azerbaijan",earthquake,,,,,reviewed,us,hrv
2000-11-25T18:09:11.420Z,40.245,49.946,50.4,6.8,mwc,446,,,1.03,us,usp000a4xu,2020-01-04T00:26:03.882Z,"Caspian Sea, offshore Azerbaijan",earthquake,,2.7,,,reviewed,us,hrv
2000-11-25T00:04:14.720Z,39.15,67.114,33,4.4,mb,43,,,0.91,us,usp000a4vp,2014-11-07T01:11:33.664Z,"eastern Uzbekistan",earthquake,,,,9,reviewed,us,us
2000-11-24T01:02:35.800Z,34.71,24.77,19,4,md,8,,,,us,usp000a4t5,2014-11-07T01:11:33.406Z,"Crete, Greece",earthquake,,,,,reviewed,ath,ath
2000-11-23T21:12:03.120Z,44.669,138.81,238.6,4.6,mb,109,,,0.94,us,usp000a4sg,2014-11-07T01:11:33.324Z,"eastern Sea of Japan",earthquake,,8.2,,48,reviewed,us,us
2000-11-23T05:47:35.800Z,46.487,153.217,33,5,mb,145,,,0.84,us,usp000a4qr,2014-11-07T01:11:33.026Z,"Kuril Islands",earthquake,,,,74,reviewed,us,us
2000-11-23T02:44:45.420Z,36.309,70.082,200,4.3,mb,15,,,0.67,us,usp000a4q8,2014-11-07T01:11:32.977Z,"Hindu Kush region, Afghanistan",earthquake,,,,1,reviewed,us,us
2000-11-22T19:30:03.240Z,34.528,82.524,33,4.3,mb,21,,,1.27,us,usp000a4p4,2014-11-07T01:11:32.866Z,"western Xizang",earthquake,,,,5,reviewed,us,us
2000-11-22T17:57:17.350Z,52.042,179.399,129.7,4.2,mb,19,,,0.87,us,usp000a4p2,2014-11-07T01:11:32.862Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,12.3,,5,reviewed,us,us
2000-11-22T17:24:22.000Z,35.99,27.35,17,4,md,22,,,,us,usp000a4ny,2014-11-07T01:11:32.853Z,"Dodecanese Islands, Greece",earthquake,,,,,reviewed,ath,ath
2000-11-21T14:16:51.090Z,43.961,139.742,173.1,4.7,mb,39,,,0.87,us,usp000a4k8,2014-11-07T01:11:32.286Z,"eastern Sea of Japan",earthquake,,11.3,,14,reviewed,us,us
2000-11-21T13:23:50.150Z,50.498,103.093,10,4.2,mb,22,,,0.97,us,usp000a4k2,2014-11-07T01:11:32.278Z,"Russia-Mongolia border region",earthquake,,,,4,reviewed,us,us
2000-11-21T07:43:58.980Z,54.737,160.624,86.4,5.2,mwc,230,,,0.86,us,usp000a4jq,2016-11-10T00:00:46.431Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,reviewed,us,hrv
2000-11-20T20:49:11.780Z,35.644,5.848,33,4.4,mb,62,,,1.3,us,usp000a4hn,2014-11-07T01:11:32.160Z,"northern Algeria",earthquake,,,,2,reviewed,us,us
2000-11-20T12:39:38.820Z,54.124,169.302,10,4.1,mb,16,,,0.88,us,usp000a4gg,2014-11-07T01:11:32.089Z,"Komandorskiye Ostrova, Russia region",earthquake,,,,2,reviewed,us,us
2000-11-20T00:10:32.800Z,53.669,160.736,68.1,4.5,mb,16,,,1.21,us,usp000a4f6,2014-11-07T01:11:31.984Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,7.7,,2,reviewed,us,us
2000-11-19T22:16:33.140Z,44.494,148.092,63.2,4,mb,27,,,0.88,us,usp000a4ev,2014-11-07T01:11:31.963Z,"Kuril Islands",earthquake,,7.7,,4,reviewed,us,us
2000-11-19T15:44:15.320Z,33.916,90.849,33,4.4,mb,28,,,1.17,us,usp000a4dt,2014-11-07T01:11:31.867Z,"Xizang-Qinghai border region",earthquake,,,,14,reviewed,us,us
2000-11-18T04:53:34.990Z,35.363,22.823,68.8,4,mb,65,,,1.2,us,usp000a47z,2014-11-07T01:11:31.197Z,"central Mediterranean Sea",earthquake,,6,,9,reviewed,us,us
2000-11-17T23:14:03.020Z,34.09,48.225,33,4.5,mb,18,,,1.19,us,usp000a46b,2014-11-07T01:11:30.884Z,"western Iran",earthquake,,,,3,reviewed,us,us
2000-11-17T02:42:02.090Z,36.207,70.644,74.8,4.4,mb,15,,,0.73,us,usp000a41r,2014-11-07T01:11:30.089Z,"Hindu Kush region, Afghanistan",earthquake,,21.9,,2,reviewed,us,us
2000-11-17T01:39:03.050Z,35.323,23.415,79,4.1,mb,37,,,1.23,us,usp000a41c,2014-11-07T01:11:30.059Z,"Crete, Greece",earthquake,,7.3,,2,reviewed,us,us
2000-11-17T00:28:00.130Z,38.239,42.941,33,4.6,mb,23,,,1.29,us,usp000a410,2014-11-07T01:11:30.016Z,"eastern Turkey",earthquake,,,,1,reviewed,us,us
2000-11-16T21:13:46.690Z,38.257,43.007,20.7,4.4,mb,21,,,1.19,us,usp000a3zv,2014-11-07T01:11:29.933Z,"eastern Turkey",earthquake,,,,3,reviewed,us,us
2000-11-16T11:33:09.300Z,36.658,4.759,10,4.9,mb,190,,,1.14,us,usp000a3v4,2014-11-07T01:11:29.493Z,"northern Algeria",earthquake,,,,19,reviewed,us,us
2000-11-16T09:31:43.170Z,37.556,141.402,49.1,5.3,mb,117,,,0.88,us,usp000a3tj,2014-11-07T01:11:29.351Z,"near the east coast of Honshu, Japan",earthquake,,,,35,reviewed,us,us
2000-11-16T03:40:10.350Z,48.931,142.136,10,5.2,mb,196,,,0.82,us,usp000a3qk,2014-11-07T01:11:28.956Z,"Sakhalin, Russia",earthquake,,,,79,reviewed,us,us
2000-11-15T19:30:44.510Z,37.916,42.835,21.5,4.2,mb,18,,,1.26,us,usp000a3ps,2014-11-07T01:11:28.883Z,"Turkey-Syria-Iraq border region",earthquake,,,,4,reviewed,us,us
2000-11-15T16:06:14.690Z,38.529,42.901,60.3,4.4,mb,61,,,1.04,us,usp000a3p7,2014-11-07T01:11:28.815Z,"eastern Turkey",earthquake,,6.1,,18,reviewed,us,us
2000-11-15T15:05:38.170Z,38.397,42.922,65.3,5.6,mwb,292,,,1.08,us,usp000a3p3,2020-02-06T20:14:13.610Z,"eastern Turkey",earthquake,,,,,reviewed,us,us
2000-11-15T14:19:28.160Z,42.763,144.507,45.8,4.9,mb,56,,,0.93,us,usp000a3p1,2014-11-07T01:11:28.765Z,"Hokkaido, Japan region",earthquake,,,,18,reviewed,us,us
2000-11-15T05:08:05.670Z,41.826,143.488,33,4.6,mb,42,,,0.76,us,usp000a3n3,2014-11-07T01:11:28.653Z,"Hokkaido, Japan region",earthquake,,,,15,reviewed,us,us
2000-11-14T03:52:59.150Z,42.521,144.785,33,5.6,mwc,350,,,0.74,us,usp000a3k8,2016-11-09T23:57:18.045Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,hrv
2000-11-13T19:13:22.800Z,35.67,140.202,71.9,4,mb,18,,,0.94,us,usp000a3jk,2014-11-07T01:11:28.387Z,"near the east coast of Honshu, Japan",earthquake,,14,,2,reviewed,us,us
2000-11-13T15:57:21.610Z,42.489,144.765,33,6,mwc,450,,,0.8,us,usp000a3j6,2020-01-04T00:18:20.194Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,hrv
2000-11-13T08:15:03.530Z,43.949,147.965,33,4.9,mb,22,,,1.33,us,usp000a3hm,2014-11-07T01:11:28.226Z,"Kuril Islands",earthquake,,,,3,reviewed,us,us
2000-11-13T06:37:14.190Z,35.556,141.164,33,4.1,mb,10,,,1.1,us,usp000a3he,2014-11-07T01:11:28.196Z,"near the east coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-11-13T05:55:07.210Z,35.428,44.544,33,4.5,mb,23,,,1.18,us,usp000a3ha,2014-11-07T01:11:28.179Z,"Iraq",earthquake,,,,9,reviewed,us,us
2000-11-12T14:04:25.400Z,35.74,27.24,5,4,md,9,,,,us,usp000a3g9,2014-11-07T01:11:28.098Z,"Dodecanese Islands, Greece",earthquake,,,,,reviewed,ath,ath
2000-11-11T02:01:03.350Z,75.307,16.915,10,4.3,mb,14,,,1.03,us,usp000a3cz,2014-11-07T01:11:27.564Z,"Svalbard region",earthquake,,,,5,reviewed,us,us
2000-11-10T23:16:28.380Z,36.47,4.842,10,4.5,mb,114,,,1.06,us,usp000a3cn,2014-11-07T01:11:27.389Z,"northern Algeria",earthquake,,,,9,reviewed,us,us
2000-11-10T22:09:20.740Z,36.618,4.725,10,4.4,mb,127,,,1.29,us,usp000a3cm,2014-11-07T01:11:27.378Z,"northern Algeria",earthquake,,,,7,reviewed,us,us
2000-11-10T20:10:53.370Z,36.601,4.773,10,5.7,mwc,426,,,1.14,us,usp000a3cc,2020-01-04T00:17:39.242Z,"northern Algeria",earthquake,,,,,reviewed,us,hrv
2000-11-10T10:53:56.720Z,44.504,147.779,99.9,4.6,mb,42,,,1.27,us,usp000a3bn,2014-11-07T01:11:27.241Z,"Kuril Islands",earthquake,,,,19,reviewed,us,us
2000-11-10T04:45:57.940Z,42.04,133.429,458.2,4.5,mb,14,,,0.87,us,usp000a3b3,2014-11-07T01:11:27.196Z,"Primor'ye, Russia",earthquake,,15,,1,reviewed,us,us
2000-11-09T21:58:37.970Z,46.44,153.454,33,4,mb,10,,,0.74,us,usp000a3aq,2014-11-07T01:11:27.166Z,"Kuril Islands",earthquake,,,,1,reviewed,us,us
2000-11-09T13:39:29.970Z,37.69,78.178,66,4.6,mb,25,,,0.64,us,usp000a39z,2014-11-07T01:11:27.080Z,"southern Xinjiang, China",earthquake,,,,7,reviewed,us,us
2000-11-09T09:44:52.480Z,44.047,138.925,15,5.3,mwc,89,,,0.88,us,usp000a39r,2016-11-09T23:55:26.099Z,"eastern Sea of Japan",earthquake,,6.1,,,reviewed,us,hrv
2000-11-09T05:02:00.960Z,38.179,88.528,10,4.5,mb,10,,,1.08,us,usp000a39a,2014-11-07T01:11:26.968Z,"southern Xinjiang, China",earthquake,,,,3,reviewed,us,us
2000-11-09T03:10:44.820Z,34.427,139.718,119.1,4.1,mb,13,,,0.88,us,usp000a38y,2014-11-07T01:11:26.943Z,"near the south coast of Honshu, Japan",earthquake,,14,,1,reviewed,us,us
2000-11-09T03:01:03.060Z,44.222,15.98,35.4,4.4,ml,71,,,0.8,us,usp000a38x,2014-11-07T01:11:26.927Z,"Croatia",earthquake,,6.2,,,reviewed,us,vie
2000-11-09T02:42:34.440Z,47.615,154.212,36.6,4.7,mb,61,,,1.06,us,usp000a38w,2014-11-07T01:11:26.921Z,"Kuril Islands",earthquake,,8.1,,31,reviewed,us,us
2000-11-08T22:46:56.130Z,33.885,90.714,33,4.7,mb,31,,,0.87,us,usp000a38p,2014-11-07T01:11:26.892Z,"Xizang-Qinghai border region",earthquake,,,,10,reviewed,us,us
2000-11-07T21:13:57.430Z,39.434,26.296,5,4,mb,52,,,0.99,us,usp000a35z,2014-11-07T01:11:26.618Z,"near the coast of western Turkey",earthquake,,,,3,reviewed,us,us
2000-11-07T19:23:22.250Z,38.314,88.533,33,4.2,mb,21,,,1.01,us,usp000a35t,2014-11-07T01:11:26.606Z,"southern Xinjiang, China",earthquake,,,,8,reviewed,us,us
2000-11-07T09:44:50.710Z,40.142,49.918,33,4.2,mb,19,,,1.16,us,usp000a34r,2014-11-07T01:11:26.507Z,"Caspian Sea, offshore Azerbaijan",earthquake,,,,3,reviewed,us,us
2000-11-06T22:34:38.000Z,50.2,12.4,10,4,ml,50,,,,us,usp000a33m,2014-11-07T01:11:26.288Z,"Czech Republic",earthquake,,,,,reviewed,grf,ldg
2000-11-06T22:07:20.000Z,50.2,12.5,10,4.2,ml,59,,,,us,usp000a333,2014-11-07T01:11:26.235Z,"Czech Republic",earthquake,,,,,reviewed,grf,vie
2000-11-06T18:16:53.820Z,48.11,147.241,452.3,4.1,mb,35,,,1.03,us,usp000a32e,2014-11-07T01:11:26.136Z,"Sea of Okhotsk",earthquake,,7.6,,9,reviewed,us,us
2000-11-05T21:33:54.200Z,34.59,25.34,32,4,md,6,,,,us,usp000a30s,2014-11-07T01:11:25.891Z,"Crete, Greece",earthquake,,,,,reviewed,ath,ath
2000-11-05T04:14:09.980Z,36.293,142.389,33,4.2,mb,23,,,0.65,us,usp000a2z7,2014-11-07T01:11:25.602Z,"off the east coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2000-11-05T02:24:17.460Z,36.212,142.409,33,4.5,mb,34,,,0.91,us,usp000a2yz,2014-11-07T01:11:25.568Z,"off the east coast of Honshu, Japan",earthquake,,,,9,reviewed,us,us
2000-11-05T01:53:26.900Z,36.275,142.256,33,5.2,mb,213,,,0.84,us,usp000a2yx,2015-05-13T18:53:42.000Z,"off the east coast of Honshu, Japan",earthquake,,,,92,reviewed,us,us
2000-11-04T23:17:58.890Z,35.569,78.532,55.5,4.4,mb,24,,,1.12,us,usp000a2yn,2014-11-07T01:11:25.474Z,"Kashmir-Xinjiang border region",earthquake,,13.2,,8,reviewed,us,us
2000-11-04T09:07:31.740Z,43.801,147.375,55.6,4.8,mb,69,,,0.83,us,usp000a2y0,2014-11-07T01:11:25.261Z,"Kuril Islands",earthquake,,,,37,reviewed,us,us
2000-11-04T02:37:30.600Z,44.355,149.114,33,4.6,mb,39,,,1.07,us,usp000a2xr,2014-11-07T01:11:25.194Z,"Kuril Islands",earthquake,,,,10,reviewed,us,us
2000-11-03T22:13:21.430Z,36.148,69.514,33,4.5,mb,13,,,0.84,us,usp000a2xf,2014-11-07T01:11:25.137Z,"Hindu Kush region, Afghanistan",earthquake,,,,1,reviewed,us,us
2000-11-03T19:14:09.110Z,39.506,75.175,69.6,4,mb,14,,,1.09,us,usp000a2x6,2014-11-07T01:11:25.088Z,"southern Xinjiang, China",earthquake,,19,,2,reviewed,us,us
2000-11-02T23:49:37.270Z,39.809,75.655,69,4,mb,16,,,0.58,us,usp000a2w1,2014-11-07T01:11:24.782Z,"southern Xinjiang, China",earthquake,,14.9,,3,reviewed,us,us
2000-11-02T20:00:06.620Z,38.324,75.484,151.5,4.4,mb,43,,,0.79,us,usp000a2vy,2014-11-07T01:11:24.749Z,"southern Xinjiang, China",earthquake,,7.3,,17,reviewed,us,us
2000-11-01T23:16:36.050Z,50.41,155.783,133.6,5.4,mwc,267,,,0.88,us,usp000a2ur,2016-11-09T23:51:40.201Z,"Kuril Islands",earthquake,,,,,reviewed,us,hrv
2000-11-01T17:38:58.560Z,48.534,157.24,20.7,4.8,mb,74,,,0.88,us,usp000a2uc,2014-11-07T01:11:24.078Z,"east of the Kuril Islands",earthquake,,6.7,,23,reviewed,us,us
2000-11-01T17:28:13.910Z,36.13,71.293,33,4.8,mb,11,,,1.2,us,usp000a2ua,2014-11-07T01:11:23.746Z,"Afghanistan-Tajikistan-Pakistan region",earthquake,,,,1,reviewed,us,us
2000-10-31T13:59:33.030Z,37.451,69.498,33,4.8,mb,55,,,1.16,us,usp000a2se,2014-11-07T01:11:20.271Z,"Hindu Kush region, Afghanistan",earthquake,,,,19,reviewed,us,us
2000-10-31T11:27:31.350Z,37.435,69.425,33,4.1,mb,12,,,0.61,us,usp000a2s7,2014-11-07T01:11:20.259Z,"Hindu Kush region, Afghanistan",earthquake,,,,4,reviewed,us,us
2000-10-31T02:40:34.310Z,45.403,149.96,52.9,4.9,mb,104,,,0.88,us,usp000a2rm,2014-11-07T01:11:20.206Z,"Kuril Islands",earthquake,,,,39,reviewed,us,us
2000-10-30T22:39:06.500Z,37.542,69.582,33,5.1,mwc,159,,,0.97,us,usp000a2rc,2017-04-13T22:13:22.414Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,hrv
2000-10-30T19:20:36.130Z,34.343,139.187,10,5,mb,61,,,1.05,us,usp000a2r0,2014-11-07T01:11:20.123Z,"near the south coast of Honshu, Japan",earthquake,,,,19,reviewed,us,us
2000-10-30T16:42:51.710Z,34.3,136.214,34.9,5.5,mwc,120,,,0.94,us,usp000a2qv,2020-02-06T20:13:45.331Z,"western Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2000-10-30T07:35:57.710Z,41.745,143.703,33,4.6,mb,30,,,1.04,us,usp000a2q4,2014-11-07T01:11:19.958Z,"Hokkaido, Japan region",earthquake,,,,6,reviewed,us,us
2000-10-29T22:03:56.810Z,47.782,155.651,49.6,5.5,mwc,398,,,0.86,us,usp000a2p3,2016-11-09T23:50:08.006Z,"east of the Kuril Islands",earthquake,,,,,reviewed,us,hrv
2000-10-29T21:11:53.540Z,45.462,148.952,108,4.7,mb,91,,,0.95,us,usp000a2p0,2014-11-07T01:11:19.802Z,"Kuril Islands",earthquake,,5.7,,39,reviewed,us,us
2000-10-28T19:30:27.320Z,43.639,145.306,135.6,4.2,mb,16,,,0.96,us,usp000a2kk,2014-11-07T01:11:19.548Z,"Hokkaido, Japan region",earthquake,,7.9,,1,reviewed,us,us
2000-10-28T12:56:11.610Z,40.211,50.609,33,4.5,mb,28,,,0.65,us,usp000a2jx,2014-11-07T01:11:19.495Z,"Caspian Sea, offshore Azerbaijan",earthquake,,,,10,reviewed,us,us
2000-10-28T06:33:46.490Z,41.718,133.94,444.5,4.2,mb,16,,,0.9,us,usp000a2jd,2014-11-07T01:11:19.461Z,"Sea of Japan",earthquake,,12.8,,1,reviewed,us,us
2000-10-28T04:38:05.400Z,36.044,70.97,81.3,4.6,mb,12,,,0.45,us,usp000a2j4,2014-11-07T01:11:19.445Z,"Hindu Kush region, Afghanistan",earthquake,,16.7,,1,reviewed,us,us
2000-10-27T00:08:53.540Z,54.707,94.983,33,5.5,mwc,290,,,0.96,us,usp000a2ft,2017-04-13T22:13:20.488Z,"southwestern Siberia, Russia",earthquake,,,,,reviewed,us,hrv
2000-10-26T19:52:55.410Z,33.268,137.596,349,4.4,mb,67,,,0.64,us,usp000a2fc,2014-11-07T01:11:19.080Z,"near the south coast of Honshu, Japan",earthquake,,4.6,,20,reviewed,us,us
2000-10-26T13:56:38.980Z,37.338,71.989,150.5,4.1,mb,14,,,0.71,us,usp000a2f3,2014-11-07T01:11:19.048Z,"Tajikistan",earthquake,,13.1,,3,reviewed,us,us
2000-10-26T12:23:54.430Z,44.767,149.265,49,5,mb,123,,,0.83,us,usp000a2f0,2014-11-07T01:11:19.031Z,"Kuril Islands",earthquake,,5.5,,61,reviewed,us,us
2000-10-25T23:19:17.150Z,47.792,152.938,95.1,4.5,mb,53,,,0.91,us,usp000a2dx,2014-11-07T01:11:18.947Z,"Kuril Islands",earthquake,,,,26,reviewed,us,us
2000-10-25T10:19:30.260Z,46.698,150.403,178.2,4.8,mb,140,,,0.74,us,usp000a2cp,2014-11-07T01:11:18.830Z,"Kuril Islands",earthquake,,,,49,reviewed,us,us
2000-10-24T21:54:36.190Z,33.072,137.731,350.4,4.4,mb,55,,,0.79,us,usp000a2bh,2014-11-07T01:11:18.653Z,"near the south coast of Honshu, Japan",earthquake,,5.6,,17,reviewed,us,us
2000-10-24T20:47:47.710Z,40.508,52.075,86.7,4,mb,20,,,1.22,us,usp000a2bg,2014-11-07T01:11:18.651Z,"Caspian Sea, offshore Turkmenistan",earthquake,,12.6,,6,reviewed,us,us
2000-10-23T23:11:05.250Z,35.724,140.13,85.6,4.7,mb,20,,,0.71,us,usp000a29y,2014-11-07T01:11:18.507Z,"near the east coast of Honshu, Japan",earthquake,,12.5,,3,reviewed,us,us
2000-10-23T14:57:50.290Z,51.662,156.591,148.9,4.3,mb,8,,,1.21,us,usp000a296,2014-11-07T01:11:18.438Z,"Kamchatka Peninsula, Russia",earthquake,,15.7,,1,reviewed,us,us
2000-10-23T01:25:28.570Z,43.288,146.989,38,5.2,mb,202,,,0.77,us,usp000a28b,2014-11-07T01:11:18.314Z,"Kuril Islands",earthquake,,6.3,,85,reviewed,us,us
2000-10-22T19:00:20.420Z,36.429,70.316,210.4,4.3,mb,61,,,0.86,us,usp000a281,2014-11-07T01:11:18.276Z,"Hindu Kush region, Afghanistan",earthquake,,,,22,reviewed,us,us
2000-10-21T12:44:19.490Z,41.065,142.006,77.7,4.5,mb,23,,,1.03,us,usp000a261,2014-11-07T01:11:18.033Z,"Hokkaido, Japan region",earthquake,,9.3,,5,reviewed,us,us
2000-10-20T15:52:31.020Z,53.619,158.448,90.2,4,mb,10,,,1.28,us,usp000a24p,2014-11-07T01:11:17.551Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,1,reviewed,us,us
2000-10-20T13:09:47.910Z,53.547,160.386,33,4.5,mb,26,,,0.97,us,usp000a24f,2014-11-07T01:11:17.533Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,7,reviewed,us,us
2000-10-20T09:12:38.850Z,35.446,99.59,33,4.5,mb,30,,,1.08,us,usp000a247,2014-11-07T01:11:17.506Z,"southern Qinghai, China",earthquake,,,,8,reviewed,us,us
2000-10-20T02:56:39.650Z,43.782,147.182,33,4.8,mb,93,,,0.79,us,usp000a23v,2014-11-07T01:11:17.477Z,"Kuril Islands",earthquake,,,,45,reviewed,us,us
2000-10-19T14:58:23.890Z,41.573,142.117,91.9,4.1,mb,17,,,0.69,us,usp000a232,2014-11-07T01:11:17.419Z,"Hokkaido, Japan region",earthquake,,16.1,,2,reviewed,us,us
2000-10-19T12:12:50.820Z,37.057,142.106,33,4,mb,16,,,0.96,us,usp000a22x,2014-11-07T01:11:17.411Z,"off the east coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-10-19T11:03:44.910Z,55.562,161.636,33,4.5,mb,19,,,0.91,us,usp000a22v,2014-11-07T01:11:17.408Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,3,reviewed,us,us
2000-10-19T10:27:20.180Z,57.603,6.867,10,4,ml,26,,,1.09,us,usp000a22u,2014-11-07T01:11:17.403Z,"North Sea",earthquake,,,,,reviewed,us,ldg
2000-10-19T02:40:10.860Z,34.063,137.228,333.4,4.6,mb,73,,,0.85,us,usp000a22d,2014-11-07T01:11:17.372Z,"near the south coast of Honshu, Japan",earthquake,,,,22,reviewed,us,us
2000-10-18T22:55:37.150Z,36.216,28.687,10,4.1,mb,84,,,1.14,us,usp000a221,2014-11-07T01:11:17.337Z,"Dodecanese Islands, Greece",earthquake,,,,28,reviewed,us,us
2000-10-18T03:58:28.320Z,36.975,139.531,46.1,4.1,mb,22,,,0.68,us,usp000a20f,2014-11-07T01:11:17.169Z,"eastern Honshu, Japan",earthquake,,14.2,,3,reviewed,us,us
2000-10-17T22:33:56.880Z,44.906,91.953,33,4.3,mb,17,,,0.79,us,usp000a1zq,2014-11-07T01:11:17.085Z,"northern Xinjiang, China",earthquake,,,,6,reviewed,us,us
2000-10-17T09:32:37.880Z,48.301,146.232,506.1,4.2,mb,52,,,0.91,us,usp000a1yn,2014-11-07T01:11:16.959Z,"Sea of Okhotsk",earthquake,,7.9,,19,reviewed,us,us
2000-10-16T01:11:27.770Z,36.343,70.707,200,4.2,mb,19,,,0.83,us,usp000a1vf,2014-11-07T01:11:16.754Z,"Hindu Kush region, Afghanistan",earthquake,,,,3,reviewed,us,us
2000-10-15T11:33:12.980Z,42.676,143.52,81,4.3,mb,20,,,0.99,us,usp000a1th,2014-11-07T01:11:16.628Z,"Hokkaido, Japan region",earthquake,,,,5,reviewed,us,us
2000-10-14T19:57:51.390Z,50.044,87.46,33,4.8,mb,114,,,0.99,us,usp000a1s2,2014-11-07T01:11:16.503Z,"southwestern Siberia, Russia",earthquake,,,,57,reviewed,us,us
2000-10-14T17:47:55.030Z,36.083,70.346,33,4.2,mb,12,,,1.31,us,usp000a1ry,2014-11-07T01:11:16.494Z,"Hindu Kush region, Afghanistan",earthquake,,,,4,reviewed,us,us
2000-10-14T13:51:37.830Z,36.223,71.103,93.1,4.9,mb,77,,,1.04,us,usp000a1rs,2014-11-07T01:11:16.464Z,"Hindu Kush region, Afghanistan",earthquake,,,,47,reviewed,us,us
2000-10-14T11:19:39.310Z,34.006,140.434,91.5,4.9,mb,104,,,0.72,us,usp000a1rp,2014-11-07T01:11:16.447Z,"near the east coast of Honshu, Japan",earthquake,,,,51,reviewed,us,us
2000-10-13T23:52:31.380Z,35.255,77.59,33,4.7,mb,14,,,1.21,us,usp000a1r7,2014-11-07T01:11:16.399Z,"Kashmir-Xinjiang border region",earthquake,,,,7,reviewed,us,us
2000-10-13T22:49:48.200Z,35.04,27.23,5,4.6,mb,17,,,,us,usp000a1r4,2014-11-07T01:11:16.393Z,"Dodecanese Islands, Greece",earthquake,,,,2,reviewed,ath,us
2000-10-13T22:30:38.380Z,34.155,136.902,358.2,4.3,mb,25,,,0.88,us,usp000a1r3,2014-11-07T01:11:16.390Z,"western Honshu, Japan",earthquake,,6.8,,5,reviewed,us,us
2000-10-13T20:36:24.200Z,34.351,141.166,33,4.1,mb,17,,,1.37,us,usp000a1qz,2014-11-07T01:11:16.374Z,"off the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2000-10-13T00:10:03.900Z,50.114,156.834,57.6,4.4,mb,20,,,1.19,us,usp000a1pk,2014-11-07T01:11:16.257Z,"Kuril Islands",earthquake,,,,3,reviewed,us,us
2000-10-12T11:50:59.240Z,43.577,142.178,165.9,4.1,mb,24,,,0.79,us,usp000a1nw,2014-11-07T01:11:16.173Z,"Hokkaido, Japan region",earthquake,,8.2,,5,reviewed,us,us
2000-10-12T01:31:27.090Z,35.455,140.95,70.2,4.7,mb,20,,,0.8,us,usp000a1n4,2014-11-07T01:11:16.070Z,"near the east coast of Honshu, Japan",earthquake,,15.4,,3,reviewed,us,us
2000-10-11T23:39:14.100Z,34.29,28.88,41,4.2,md,19,,,,us,usp000a1n0,2014-11-07T01:11:16.061Z,"eastern Mediterranean Sea",earthquake,,,,,reviewed,ath,ath
